Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
14.11.2012;Canberra;09.II;22.VII;0;7;07.I;E;39;E;WNW;15;9;73;35;1018.4;1014.7;8;NA;13.II;22;No;No
15.11.2012;Canberra;11.V;25.VII;0;4;05.VII;WNW;43;NE;W;6;24;77;22;1013.9;1009.7;4;NA;14.IX;25;No;No
16.11.2012;Canberra;11.II;23.VIII;0;06.IV;6;ENE;54;NNE;NNW;7;26;55;35;1010.6;1007.5;4;8;16;20.III;No;Yes
17.11.2012;Canberra;08.III;22.V;01.IV;04.IV;07.I;E;44;W;N;4;17;78;38;1015;1011.5;7;NA;12.IX;21;Yes;No
18.11.2012;Canberra;10.IV;21.IX;0;05.IV;08.IX;W;57;NNW;W;15;28;71;29;1010.9;1007.8;6;8;14;19.I;No;No
19.11.2012;Canberra;04.II;20.VI;0;06.IV;7;SSE;56;SSW;SSE;33;31;62;43;1014.3;1016.2;7;8;13.I;19;No;No
20.11.2012;Canberra;03.VI;22.III;0;04.VIII;10.VIII;NE;37;SE;NE;13;17;57;38;1022.6;1020.1;6;NA;14.III;20.IX;No;No
21.11.2012;Canberra;05.III;28.IX;0;6;7;W;44;NW;WNW;7;28;71;25;1016;1010.3;7;NA;14.III;28;No;No
22.11.2012;Canberra;12.VI;22.III;0;07.II;10;ENE;39;N;N;9;17;72;46;1016;1014.5;7;NA;14.IX;20.VIII;No;No
23.11.2012;Canberra;09.VIII;26.VII;0;6;12.II;E;35;ESE;N;9;17;62;30;1019.6;1015.2;4;NA;14.VI;25.IV;No;No
24.11.2012;Canberra;08.IX;29.IX;0;04.VIII;11;NNW;39;NE;NNW;7;22;58;29;1017.7;1013.2;1;NA;16.VIII;28.VI;No;No
25.11.2012;Canberra;09.IV;33.4;0;08.VI;12.I;NW;35;SSE;NNW;6;9;83;24;1014.8;1013.6;4;NA;11.I;32.4;No;No
26.11.2012;Canberra;09.IV;31.III;0;9;05.I;SE;41;N;NNW;2;13;50;34;1015.3;1013.6;5;5;22.VII;27.IV;No;No
27.11.2012;Canberra;12.III;27.IX;0;05.II;02.VIII;SSW;39;SSE;WSW;7;17;76;48;1016.5;1014.1;8;2;18.V;25;No;Yes
28.11.2012;Canberra;14.IV;25.V;09.VIII;05.II;02.VIII;E;31;ENE;ESE;17;7;79;56;1017.6;1014.8;8;2;18.VI;24.I;Yes;No
29.11.2012;Canberra;16.II;33.7;0;04.VI;NA;N;35;E;NW;6;26;79;38;1016.1;1011.6;1;NA;19.III;31.6;No;No
30.11.2012;Canberra;18;35.1;0;NA;NA;NNW;65;NNW;W;17;24;52;32;1013.4;1012.2;NA;NA;27.I;31.V;No;No
01.01.2013;Canberra;07.IX;32.7;0;11.IV;NA;WNW;52;NW;W;11;28;29;12;1011.7;1008.9;NA;NA;23.I;31.V;No;No
02.01.2013;Canberra;10.VIII;31.III;0;11.II;NA;E;52;E;NE;9;24;60;32;1011.8;1009.7;2;NA;20.II;29.III;No;No
03.01.2013;Canberra;12.II;32.1;0;09.IV;NA;E;33;ESE;E;9;15;63;25;1017.3;1013.1;1;NA;16.V;30;No;No
04.01.2013;Canberra;11.I;36.8;0;08.VIII;NA;N;57;SSW;ENE;9;19;41;12;1015.2;1010.6;0;NA;23.III;35.7;No;No
05.01.2013;Canberra;15.V;40.1;0;11.II;NA;NA;NA;NE;WSW;2;22;43;18;1014.8;1012.5;0;NA;25.VIII;38.8;No;Yes
06.01.2013;Canberra;16.V;37.7;9;11.VIII;NA;NA;NA;SSE;N;4;11;46;20;1019.9;1017;1;NA;24.IX;35.9;Yes;No
07.01.2013;Canberra;15.I;35.8;0.8;08.VIII;NA;NNW;39;ENE;NNW;9;20;67;28;1021.4;1015.6;0;NA;20.VIII;32.7;No;No
08.01.2013;Canberra;17;38;0.2;09.VIII;NA;NW;83;NW;NW;31;44;25;13;1006.4;997.7;2;1;29.2;34.9;No;No
09.01.2013;Canberra;16.II;25.VIII;0;17.II;NA;WNW;48;SSW;N;17;19;46;28;998.2;999;3;1;17.II;24.I;No;No
10.01.2013;Canberra;10;29.VII;0;10;NA;ENE;41;NNE;NE;9;13;60;26;1008.7;1006.4;6;NA;16.IX;27.III;No;No
11.01.2013;Canberra;11.IV;35.7;0;07.IV;NA;NW;48;NW;WNW;7;30;70;11;1009;1005;4;NA;19.V;34.5;No;No
12.01.2013;Canberra;13.V;37.6;0;11.II;NA;W;67;WNW;WNW;2;20;50;10;1006.8;1007.9;6;NA;21.VII;33.6;No;No
13.01.2013;Canberra;17.III;27.VI;0;08.IV;NA;ESE;41;NNE;ESE;9;28;67;62;1009.6;1007.5;5;NA;20.III;21.VII;No;Yes
14.01.2013;Canberra;08.II;22.VIII;04.II;03.VIII;NA;ENE;44;SSE;ESE;24;24;49;33;1015.9;1015.5;2;1;13.II;21;Yes;No
15.01.2013;Canberra;05.VI;28.VII;0;07.VIII;NA;ENE;33;WSW;W;6;13;65;22;1018.2;1013.9;2;NA;14.I;25.VII;No;No
16.01.2013;Canberra;10.III;34.4;0;8;NA;ENE;46;SSW;NE;7;13;61;19;1014.2;1010.6;2;NA;19.IV;31.III;No;No
17.01.2013;Canberra;11.IV;36.9;0;07.VIII;NA;NW;54;SW;WNW;7;17;66;13;1011.4;1006;0;NA;19;35.9;No;No
18.01.2013;Canberra;13.VI;42;0;12.VI;NA;NA;NA;WNW;W;2;44;29;16;1003.7;999.8;3;1;25.IX;38.8;No;No
19.01.2013;Canberra;16.IX;25.IX;0;15.VIII;NA;E;37;E;E;11;17;78;52;1011.8;1010.6;8;1;18.IV;23.IX;No;No
20.01.2013;Canberra;15.I;29.VI;0;5;NA;NA;NA;E;N;9;17;71;44;1016.3;1012.5;8;1;17.II;25.IX;No;No
21.01.2013;Canberra;16.I;34.9;0;7;NA;NA;NA;SE;NNE;6;22;68;25;1014.7;1009;8;1;20.IV;31.9;No;No
22.01.2013;Canberra;14.IV;35.5;0;10;NA;NA;NA;WNW;W;6;17;56;14;1010;1006.4;NA;1;24;34.3;No;No
23.01.2013;Canberra;13.VII;28.V;0;13;NA;NA;NA;ESE;NE;19;19;62;31;1014.6;1012.7;6;1;20.I;27.IV;No;No
24.01.2013;Canberra;15.III;32;0;9;NA;NA;NA;SSE;NA;7;NA;NA;NA;NA;NA;7;NA;23.V;NA;No;No
25.01.2013;Canberra;13;33.1;0;09.II;NA;NA;NA;NA;ENE;NA;11;52;20;NA;1008.1;1;NA;22.V;32.1;No;No
26.01.2013;Canberra;20.V;33.7;0;11;NA;E;54;E;ENE;15;22;69;32;1012.6;1007;7;1;22.V;31.VIII;No;Yes
27.01.2013;Canberra;16.IX;30.III;43;09.IV;NA;ESE;48;NA;N;0;13;89;49;1008.1;1006;6;1;19.VII;26.IX;Yes;No
28.01.2013;Canberra;18.IV;25.VIII;0.4;05.II;NA;ENE;37;SE;NE;9;19;86;59;1008.6;1006.5;8;8;20.III;24.IX;No;Yes
29.01.2013;Canberra;16.VII;26.II;15;03.VIII;NA;NA;NA;S;N;26;7;84;49;1003.6;1003.7;NA;1;18.VIII;24.VII;Yes;No
30.01.2013;Canberra;16.VII;29;0;07.VIII;NA;NA;NA;NE;NW;24;17;65;20;1012.8;1011.2;6;NA;20.II;27.VIII;No;No
31.01.2013;Canberra;14;31;0;08.IV;NA;NA;NA;N;NW;7;22;78;14;1012;1007.4;NA;NA;19.VII;30;No;Yes
01.03.2013;Canberra;11.IX;19.VIII;11.VIII;NA;NA;SSE;56;SSE;ESE;30;30;65;48;1017.1;1017.6;8;6;14.V;17.V;Yes;No
02.03.2013;Canberra;11.VIII;18.III;0;7;NA;SE;56;SSE;ESE;17;30;55;56;1022.7;1022.1;6;8;14.I;16.IX;No;No
03.03.2013;Canberra;12.IX;23.IV;0;03.VI;NA;ESE;43;SSE;ESE;17;24;73;49;1023.3;1021.1;6;8;15.IX;21.IV;No;No
04.03.2013;Canberra;08.VII;24.VIII;0;04.II;NA;E;41;SE;E;15;24;63;45;1022.5;1020.1;2;2;17.IV;23.III;No;No
05.03.2013;Canberra;11.IV;26.III;0;07.VIII;NA;E;37;ESE;ENE;11;20;64;42;1022.3;1018.8;3;NA;18.I;25.II;No;No
06.03.2013;Canberra;07.IV;27.IX;0;05.VI;NA;NNW;24;NNE;WNW;6;11;86;36;1020.8;1017.1;2;NA;14.IX;26.III;No;No
07.03.2013;Canberra;08.IX;31.III;0;05.VI;NA;NA;NA;N;SSE;6;11;85;33;1019.6;1016;0;NA;15.V;29.VII;No;No
08.03.2013;Canberra;9;27.I;0;06.IV;NA;NA;NA;SSE;ENE;6;17;75;40;1022.8;1019.1;0;NA;17.V;26.II;No;No
09.03.2013;Canberra;10;28.VIII;0;06.IV;NA;NW;24;SSE;N;4;9;85;46;1021.2;1017.4;4;NA;16.III;26;No;No
10.03.2013;Canberra;11.IX;31.VIII;0;04.VIII;NA;NE;28;NA;W;0;9;83;39;1019.6;1015.9;6;NA;17.V;30.I;No;No
11.03.2013;Canberra;12.VII;28.I;0;5;NA;NNW;30;NE;ENE;9;13;81;37;1021.2;1018.3;8;NA;18.I;26.IX;No;No
12.03.2013;Canberra;13.VI;29.2;0;04.II;NA;NNW;28;NA;N;0;9;70;32;1020.8;1016;2;NA;19.II;28.I;No;No
13.03.2013;Canberra;10.I;29.VI;0;04.VIII;NA;NW;37;NA;WNW;0;17;78;34;1013.7;1009.9;0;1;16.VIII;28.II;No;No
14.03.2013;Canberra;16.VI;26.IX;0;07.IV;NA;NA;NA;SSE;ENE;6;19;80;51;1012.5;1010.3;5;1;18.IV;25.III;No;No
15.03.2013;Canberra;16.V;27.VIII;0;05.VIII;NA;NNW;28;NNE;N;11;13;76;48;1016.6;1014.2;8;NA;17.IX;25.II;No;No
16.03.2013;Canberra;15.VI;28.III;0;04.VIII;NA;NA;NA;NNW;WNW;9;24;73;22;1013.4;1009;5;NA;19;26;No;No
17.03.2013;Canberra;09.IV;19.V;0;09.IV;NA;S;57;S;S;30;33;44;36;1014.9;1016.5;2;1;13;17.VIII;No;No
18.03.2013;Canberra;03.VII;21.VII;0;07.II;NA;SSE;31;SE;SSW;13;13;57;19;1021.3;1018.9;3;NA;10.V;20.I;No;No
19.03.2013;Canberra;04.I;23.II;0;04.IV;NA;ENE;35;SSW;NE;7;11;73;32;1024.4;1021.6;1;6;11.VII;20.IV;No;No
20.03.2013;Canberra;05.VIII;26.I;0;04.VI;NA;NNE;31;SSE;NW;9;11;75;29;1024.9;1020.1;2;NA;14.I;23.V;No;No
21.03.2013;Canberra;09.V;25.VII;0.6;06.II;NA;NNW;56;NA;NNW;0;33;89;39;1017.9;1012.2;7;NA;14.V;24.II;No;Yes
22.03.2013;Canberra;14.V;22.VIII;12.VI;5;NA;NW;52;NW;NW;30;26;85;70;1012.1;1012;8;8;18.V;21;Yes;No
23.03.2013;Canberra;08.III;24.IV;0;2;NA;WNW;37;WNW;WNW;13;22;62;31;1016.7;1014.8;0;NA;16.III;23.V;No;No
24.03.2013;Canberra;05.VII;26;0;6;NA;NNW;50;NA;WNW;0;28;89;26;1016.5;1012.7;0;NA;11.I;24.VIII;No;No
25.03.2013;Canberra;04.IX;26.V;0;06.VI;NA;NNW;35;NA;NNW;0;15;78;38;1019.5;1017.4;1;4;12.I;25.I;No;No
26.03.2013;Canberra;09.III;27.V;0;05.II;NA;NA;NA;SW;NW;2;24;98;30;1019.4;1015.9;7;NA;14.I;26;No;No
27.03.2013;Canberra;08.IV;30.VI;0;04.I;NA;NW;44;NNE;NNW;6;26;75;34;1019.2;1014.8;2;2;14.IX;29.VIII;No;No
28.03.2013;Canberra;14.IX;26.IV;0;07.VIII;NA;NNW;63;NW;NW;33;31;60;61;1015.6;1012.6;6;8;23.II;22.IX;No;Yes
29.03.2013;Canberra;04.VI;21.VI;01.VI;02.IV;NA;S;37;ESE;WSW;11;7;72;22;1018.9;1015.9;1;NA;11.I;19.IV;Yes;No
30.03.2013;Canberra;03.VIII;23.III;0;05.VIII;NA;NW;37;SE;NNW;7;20;97;35;1016.3;1011.3;0;NA;04.V;22;No;No
31.03.2013;Canberra;03.II;23.IV;0;6;NA;NW;33;NNE;NNW;9;15;71;41;1012.2;1011;6;8;13.VI;20.IX;No;No
01.04.2013;Canberra;06.VII;23.I;0;03.IV;NA;N;35;WSW;WNW;4;24;92;34;1019;1015.5;8;1;12.IV;21.III;No;No
02.04.2013;Canberra;3;24.I;0;NA;NA;WNW;33;N;N;7;9;89;30;1017.1;1014.3;NA;NA;08.V;21.IX;No;No
03.04.2013;Canberra;08.III;18.VII;0;05.VI;NA;E;33;S;E;13;13;66;52;1021.6;1022;8;6;13.IV;17.IV;No;No
04.04.2013;Canberra;05.III;18.II;0;03.II;NA;E;37;SE;E;11;11;77;56;1029.6;1028;6;8;09.VII;17.II;No;No
05.04.2013;Canberra;09.II;22.VI;0;01.VI;NA;ENE;33;SE;ESE;6;7;78;44;1031.3;1027.9;8;8;14.II;20.II;No;No
06.04.2013;Canberra;04.IX;22.I;0;02.VIII;NA;ESE;39;ESE;SE;7;13;88;45;1028.9;1024.1;1;8;11.III;19.VIII;No;Yes
07.04.2013;Canberra;5;24.VI;01.IV;02.VI;NA;SW;24;S;SW;7;13;80;23;1025;1020.8;0;NA;13.II;24.I;Yes;No
08.04.2013;Canberra;04.II;24.IV;0;03.VIII;NA;ESE;30;SSE;ESE;7;19;77;32;1026.2;1023.4;2;NA;13.VI;23.I;No;No
09.04.2013;Canberra;04.III;24.III;0;04.VI;NA;E;28;SSW;NNE;7;9;71;33;1028;1023;1;NA;13.V;23.V;No;No
10.04.2013;Canberra;06.IX;25;0;3;NA;E;26;NNE;WSW;9;9;87;30;1025.3;1020.6;0;2;12.II;24.IV;No;No
11.04.2013;Canberra;04.VI;26.III;0;03.VI;NA;E;37;ESE;ENE;4;6;63;34;1024.3;1021.6;1;8;15.VII;23.IX;No;No
12.04.2013;Canberra;09.VII;25.III;0;03.VIII;NA;NNW;26;W;NW;6;7;71;35;1026.8;1022.1;1;NA;17;24.I;No;No
13.04.2013;Canberra;05.II;24.IX;0;03.VIII;NA;NA;NA;N;W;4;20;72;30;1021.4;1015.8;2;1;15.IV;23.IX;No;No
14.04.2013;Canberra;05.VIII;26.IX;0;04.VIII;NA;NNW;35;NA;NW;NA;22;NA;23;NA;1011.3;NA;NA;NA;25.IV;No;No
15.04.2013;Canberra;09.IV;24.V;0;04.II;NA;NW;33;SSE;W;4;19;57;44;1011.1;1008.4;7;7;16.I;21.IX;No;Yes
16.04.2013;Canberra;10.V;19.IX;01.II;02.VIII;NA;NE;30;S;E;9;13;74;53;1016;1014.1;7;5;13.VII;17.III;Yes;No
17.04.2013;Canberra;03.IV;21.III;0;02.VIII;NA;ENE;31;WSW;WSW;4;9;83;33;1018;1013.7;4;NA;11.IV;20;No;No
18.04.2013;Canberra;08.II;22.II;0.2;03.II;NA;ENE;31;ESE;NW;2;13;74;36;1015.8;1012.5;NA;8;15;19.VII;No;No
19.04.2013;Canberra;06.VIII;14.IX;0.2;04.IV;NA;S;74;S;S;50;31;52;42;1017.5;1017.3;NA;8;09.VIII;12.IX;No;No
20.04.2013;Canberra;07.VII;17.IV;0.6;02.VI;NA;S;56;S;SSE;41;17;69;57;1017.8;1016.7;6;8;10.VIII;13.IX;No;No
21.04.2013;Canberra;0.1;18.V;0;03.IV;NA;NNW;33;SE;NNW;11;17;78;33;1016.4;1011.2;NA;NA;07.VI;17.VIII;No;Yes
22.04.2013;Canberra;07.IV;17.IV;03.IV;4;NA;NW;37;NW;NW;15;30;89;53;1010.2;1008.3;8;1;11.II;15.II;Yes;No
23.04.2013;Canberra;03.I;19.VIII;0;02.VI;NA;WNW;43;N;WNW;17;26;62;41;1013.2;1012.7;NA;NA;14.II;17.IX;No;No
24.04.2013;Canberra;-1.9;18.VII;0;02.VI;NA;NNW;46;N;NW;6;24;81;33;1019.4;1016.2;NA;NA;07.VIII;17.VIII;No;No
25.04.2013;Canberra;-1.5;20.II;0;03.IV;NA;WNW;41;NA;WNW;0;20;73;33;1023.2;1019.2;1;NA;07.VIII;19.I;No;No
26.04.2013;Canberra;4;23.IV;0;03.II;NA;WNW;41;NNW;WNW;17;26;55;34;1023.1;1019.7;0;NA;15;22.II;No;No
27.04.2013;Canberra;0.6;23.I;0;05.IV;NA;N;39;SW;NNW;4;30;81;34;1022.8;1017.5;0;NA;09.VI;21.VIII;No;No
28.04.2013;Canberra;09.III;25.VII;0;04.IV;NA;WNW;43;WNW;WNW;11;28;39;17;1019.2;1016.9;6;NA;18;24.V;No;No
29.04.2013;Canberra;03.VIII;24.I;0;7;NA;NW;33;NA;WNW;0;19;48;43;1023.3;1022.2;3;8;14.II;21.VI;No;Yes
30.04.2013;Canberra;12.I;21.VIII;02.VIII;02.VI;NA;E;20;NW;W;9;9;88;52;1025.9;1021.5;8;1;14.I;21.I;Yes;No
01.05.2013;Canberra;05.III;21.II;0;2;NA;WNW;48;W;W;4;31;92;34;1020.5;1017.2;5;8;11.VI;18.VI;No;No
02.05.2013;Canberra;0.4;17;0;03.VIII;NA;NA;NA;S;E;24;15;50;23;1027.1;1025.7;1;NA;10.IV;16.VII;No;No
03.05.2013;Canberra;-0.9;20.II;0;03.II;NA;NA;NA;NNE;NNW;6;26;80;24;1027.3;1020.8;2;NA;06.IX;19.II;No;No
04.05.2013;Canberra;06.IX;23.VIII;0;03.VIII;NA;WNW;48;NA;WNW;NA;22;NA;11;NA;1017.9;NA;NA;NA;22.II;No;No
05.05.2013;Canberra;-1.2;16;0;5;NA;ESE;28;SSE;SSW;9;11;52;27;1026.5;1022.4;0;NA;08.IV;15.I;No;No
06.05.2013;Canberra;-1.6;17.VIII;0;03.VIII;NA;E;30;SSE;NE;9;20;60;38;1028.1;1024.9;3;NA;07.VIII;16.II;No;No
07.05.2013;Canberra;03.VI;18.II;0;03.II;NA;NE;26;SSE;ENE;9;9;72;37;1030.3;1027.2;6;1;10.VI;17.IX;No;No
08.05.2013;Canberra;07.I;20.VI;0;02.IV;NA;N;20;SSW;NW;9;13;74;35;1031.8;1028.2;3;2;11.IX;20.I;No;No
09.05.2013;Canberra;0.7;22.II;0;03.IV;NA;ENE;19;NW;W;2;9;78;29;1032.3;1028.6;0;NA;09.II;21.IX;No;No
10.05.2013;Canberra;0.5;24.I;0;03.II;NA;ENE;26;SSE;NW;7;9;72;27;1033.2;1029;0;NA;10.III;23.VIII;No;No
11.05.2013;Canberra;1;23.I;0;02.VIII;NA;ENE;33;SSE;NE;9;9;70;26;1032.2;1027.1;0;NA;11.VI;22.III;No;No
12.05.2013;Canberra;03.VI;21;0;02.IV;NA;NW;33;NNW;NNW;7;22;NA;35;1027.8;1022.7;0;NA;NA;20.VI;No;No
13.05.2013;Canberra;07.VII;13.VIII;0;03.II;NA;N;44;W;NNW;6;24;66;83;1018.9;1014.5;8;8;13.I;13.I;No;Yes
14.05.2013;Canberra;0.8;14.I;02.IV;0;NA;WNW;48;NNW;WNW;9;26;85;41;1014.9;1013.1;4;NA;7;11.VI;Yes;No
15.05.2013;Canberra;0.5;13.IV;0.2;02.VIII;NA;NW;46;NNW;WNW;24;24;90;55;1012.4;1009.8;7;8;8;11.VI;No;No
16.05.2013;Canberra;07.VIII;14.VI;0;2;NA;NW;59;WNW;WNW;33;31;62;44;1009.4;1008.5;6;NA;09.IX;12.VI;No;No
17.05.2013;Canberra;06.II;14.VI;0;4;NA;W;50;WNW;WNW;22;30;54;50;1013.2;1012.2;5;NA;10.VI;12.V;No;No
18.05.2013;Canberra;-4.3;15.III;0;03.VIII;NA;WNW;43;SE;WNW;4;28;88;38;1016.1;1012.8;1;NA;05.IV;14;No;No
19.05.2013;Canberra;-4.6;16.VI;0;02.VIII;NA;WNW;41;NA;WNW;0;26;NA;42;1018.2;1015.1;0;NA;3;13.VIII;No;No
20.05.2013;Canberra;-3.5;15.VIII;0;02.VIII;NA;WNW;43;SW;WNW;6;26;86;46;1019.5;1015.7;7;NA;04.VII;14;No;No
21.05.2013;Canberra;04.I;17.VIII;0;02.IV;NA;NNW;39;NW;WNW;19;24;68;21;1016.2;1013.8;3;NA;11.VII;16.IV;No;No
22.05.2013;Canberra;-3.4;12.V;0;03.IV;NA;NE;22;ENE;ESE;6;11;82;59;1015.9;1011.6;7;5;03.V;12.I;No;Yes
23.05.2013;Canberra;03.V;14.IV;03.II;0.6;NA;ESE;44;SSE;SE;20;24;75;53;1016.6;1017.5;7;8;11;12.I;Yes;No
24.05.2013;Canberra;0.8;15.VII;0;3;NA;SE;30;S;SE;17;17;68;54;1022.9;1021.2;2;8;09.II;13.VII;No;No
25.05.2013;Canberra;-3.2;15.III;0.2;01.IV;NA;N;22;NA;NW;0;11;NA;41;1025.8;1023.6;0;NA;2;14.VIII;No;No
26.05.2013;Canberra;-4.2;11.II;0;01.VI;NA;N;15;S;SW;7;7;99;66;1028.2;1024.7;8;NA;02.IV;10.V;No;No
27.05.2013;Canberra;-3.2;16.IV;0;1;NA;SSE;31;SE;ESE;13;19;69;39;1031.3;1029.2;1;NA;08.II;15.IX;No;No
28.05.2013;Canberra;01.VIII;17.VIII;0;01.IV;NA;WNW;17;NA;W;0;11;84;46;1033;1029.2;7;1;09.VI;17.IV;No;No
29.05.2013;Canberra;0.5;18.IX;0;0.8;NA;NW;39;NA;W;0;19;99;50;1031.7;1028.1;3;1;05.II;17.VII;No;No
30.05.2013;Canberra;02.IX;18.II;0;NA;NA;NW;33;NNE;NW;2;11;99;61;1030;1026.6;8;3;07.III;16;No;No
31.05.2013;Canberra;05.IX;18.V;0.6;02.IV;NA;NW;37;S;WNW;6;19;74;54;1028.4;1024.3;6;5;12.VI;18.II;No;Yes
01.06.2013;Canberra;08.IV;13.V;01.II;1;NA;NNW;48;WNW;NNW;7;26;92;94;1019.5;1013.8;8;8;11.V;13.II;Yes;Yes
02.06.2013;Canberra;9;13.IV;27.VI;NA;NA;S;59;SSE;S;30;39;84;44;1011.8;1014.1;8;1;9;12.IX;Yes;No
03.06.2013;Canberra;-3;13.II;0.6;04.VIII;NA;NW;24;NNW;NW;6;11;68;46;1023.6;1021;1;NA;05.VII;12.III;No;No
04.06.2013;Canberra;-3.4;16.VII;0;01.VI;NA;NW;19;NA;NNW;0;9;93;44;1028.4;1025;0;NA;02.IX;16.I;No;No
05.06.2013;Canberra;-1.9;14.V;0.2;01.VI;NA;NNW;33;NA;NNW;0;19;99;46;1027.3;1023.1;NA;NA;03.VIII;14.II;No;No
06.06.2013;Canberra;2;14.VIII;0;NA;NA;NA;NA;S;NW;9;22;97;63;1024.6;1021.2;7;4;05.III;13.VII;No;No
07.06.2013;Canberra;05.III;16.V;0;NA;NA;WNW;52;NNW;WNW;26;30;74;59;1020.5;1020.3;8;6;11.VIII;14.III;No;No
08.06.2013;Canberra;-2.3;14.II;0;NA;NA;WSW;17;SE;NNW;7;6;87;50;1032.6;1029.3;4;NA;04.I;13.VIII;No;No
09.06.2013;Canberra;-1.8;15;0;NA;NA;NNW;26;NW;NNW;6;15;99;42;1029.5;1024.9;8;NA;02.VIII;14.VI;No;No
10.06.2013;Canberra;-1.2;14.I;0;NA;NA;NNW;30;NA;NNW;0;20;97;64;1022.1;1019.7;8;NA;3;13.VI;No;No
11.06.2013;Canberra;3;15.III;0.2;NA;NA;ESE;19;SE;NW;11;6;94;59;1022.5;1019;8;NA;06.V;14.III;No;No
12.06.2013;Canberra;-0.1;11.V;0;NA;NA;SE;20;NW;W;9;11;94;96;1015.1;1010.9;8;8;05.VII;10.VI;No;Yes
13.06.2013;Canberra;05.V;14.III;15;NA;NA;NW;39;NNW;NNW;9;22;93;74;1007.4;1005.2;8;6;09.III;11.VIII;Yes;No
14.06.2013;Canberra;06.VI;15.I;0.2;NA;NA;S;44;NNW;S;20;24;78;43;1006.5;1005.9;5;8;09.VI;14.III;No;No
15.06.2013;Canberra;06.III;14.IV;0;NA;NA;S;43;SSW;S;22;22;56;45;1013.8;1014.7;NA;8;08.VI;12.VI;No;No
16.06.2013;Canberra;0.7;14.III;0;NA;NA;S;39;SW;WNW;9;17;82;42;1017;1014;NA;2;05.VII;13.III;No;No
17.06.2013;Canberra;-1.4;13.VII;0;NA;NA;SSW;37;NNW;SSE;2;13;85;47;1012.8;1011;8;5;05.IV;11.VII;No;No
18.06.2013;Canberra;-1.1;13.VIII;0.2;NA;NA;S;39;N;W;4;15;100;51;1016.4;1014.6;8;8;02.IV;13.II;No;Yes
19.06.2013;Canberra;02.IV;12.I;03.IV;NA;NA;S;44;S;SSE;22;17;64;45;1024.8;1023.6;NA;1;07.VIII;11;Yes;No
20.06.2013;Canberra;-3.6;12.II;0;NA;NA;SSW;20;NNE;SSE;2;9;84;49;1026.2;1022.3;NA;NA;04.VI;11.I;No;No
21.06.2013;Canberra;-3.8;12.IX;0;NA;NA;ESE;17;SE;W;9;9;83;38;1023.4;1020.3;NA;NA;02.VIII;12.V;No;No
22.06.2013;Canberra;-5.2;12.I;0;NA;NA;SE;31;SE;ESE;4;19;85;62;1027;1025.5;NA;1;01.VI;11.I;No;No
23.06.2013;Canberra;-2.1;11.IV;0.2;NA;NA;SSE;35;SSE;SSE;15;19;78;64;1031.2;1028.7;NA;2;05.I;10.VIII;No;Yes
24.06.2013;Canberra;05.I;10;06.II;NA;NA;ESE;50;NA;S;0;15;97;94;1025.7;1021.9;8;8;06.I;07.VI;Yes;Yes
25.06.2013;Canberra;06.I;13.III;25.VIII;NA;NA;SSE;54;SSE;SSE;30;31;72;64;1021.2;1020.7;8;6;09.IX;11.IX;Yes;No
26.06.2013;Canberra;04.VII;15.VI;0;NA;NA;S;31;S;ESE;19;20;71;59;1024.7;1023;NA;NA;10;15;No;No
27.06.2013;Canberra;0.3;15.IV;0;NA;NA;NNE;24;ESE;ENE;9;7;88;66;1025.7;1022.2;5;1;07.II;13.VII;No;No
28.06.2013;Canberra;04.V;14.VII;0.2;NA;NA;NNW;22;ESE;ENE;11;11;94;64;1026;1023.9;NA;NA;08.I;13.VII;No;Yes
29.06.2013;Canberra;07.IX;12.I;03.II;NA;NA;E;28;SSE;E;9;11;97;76;1026.7;1024.7;8;6;09.IV;11.VIII;Yes;No
30.06.2013;Canberra;0.3;15.V;1;NA;NA;ESE;19;ESE;WSW;13;6;89;44;1028.4;1025.4;NA;NA;06.VIII;15.III;No;No
01.07.2013;Canberra;0.4;11.VI;0;NA;NA;N;20;SE;WNW;2;7;99;69;1026.7;1024;8;NA;04.III;10.IX;No;No
02.07.2013;Canberra;0.5;8;0.2;NA;NA;S;13;SSE;SW;7;7;99;87;1026.6;1023.9;8;8;02.V;07.V;No;No
03.07.2013;Canberra;01.II;10.V;0;NA;NA;NNE;19;SSW;NW;9;6;99;66;1026.5;1022.5;8;NA;01.II;10.II;No;No
04.07.2013;Canberra;-3.3;13.III;0;NA;NA;NW;61;NNW;WNW;31;30;89;62;1018.3;1013.7;4;8;06.VII;11.III;No;No
05.07.2013;Canberra;06.V;11.VIII;0.2;NA;NA;WNW;63;WNW;WNW;33;33;59;44;1010.5;1013.3;NA;1;08.I;10;No;No
06.07.2013;Canberra;03.IX;12.III;0;NA;NA;WNW;56;WNW;W;24;28;57;52;1019.3;1019.5;NA;1;08.V;10.III;No;No
07.07.2013;Canberra;0;13.III;0;NA;NA;WNW;33;WNW;WNW;17;20;80;46;1027.7;1027.1;NA;1;07.V;12.V;No;No
08.07.2013;Canberra;-1.5;13.VIII;0;NA;NA;NW;30;E;WNW;6;7;88;51;1033;1031.4;2;NA;06.I;12.V;No;No
